elec_demand_ERC_REST,elec_demand_ERC_WEST,elec_demand_ERC_PHDL,elec_demand_FRCC,elec_demand_MIS_MAPP,elec_demand_MIS_IL,elec_demand_MIS_INKY,elec_demand_MIS_IA,elec_demand_MIS_MIDA,elec_demand_MIS_LMI,elec_demand_MIS_MO,elec_demand_MIS_WUMS,elec_demand_MIS_MNWI,elec_demand_MIS_WOTA,elec_demand_MIS_AMSO,elec_demand_MIS_AR,elec_demand_MIS_D_MS,elec_demand_MIS_LA,elec_demand_NENG_CT,elec_demand_NENGREST,elec_demand_NENG_ME,elec_demand_NY_Z_C&E,elec_demand_NY_Z_F,elec_demand_NY_Z_G-I,elec_demand_NY_Z_J,elec_demand_NY_Z_K,elec_demand_NY_Z_A,elec_demand_NY_Z_B,elec_demand_NY_Z_D,elec_demand_PJM_WMAC,elec_demand_PJM_EMAC,elec_demand_PJM_SMAC,elec_demand_PJM_West,elec_demand_PJM_AP,elec_demand_PJM_COMD,elec_demand_PJM_ATSI,elec_demand_PJM_Dom,elec_demand_PJM_PENE,elec_demand_S_VACA,elec_demand_S_C_KY,elec_demand_S_D_AECI,elec_demand_S_C_TVA,elec_demand_S_SOU,elec_demand_SPP_NEBR,elec_demand_SPP_N,elec_demand_SPP_WEST,elec_demand_SPP_SPS,elec_demand_SPP_WAUE,elec_demand_WEC_CALN,elec_demand_WEC_LADW,elec_demand_WEC_SDGE,elec_demand_WECC_SCE,elec_demand_WECC_MT,elec_demand_WEC_BANC,elec_demand_WECC_ID,elec_demand_WECC_NNV,elec_demand_WECC_SNV,elec_demand_WECC_UT,elec_demand_WECC_PNW,elec_demand_WECC_CO,elec_demand_WECC_WY,elec_demand_WECC_AZ,elec_demand_WECC_NM,elec_demand_WECC_IID
89696.76923822319,24967.91953372362,1739.941288418454,54941.03976614392,11886.391137145914,9509.582746693739,22131.256477269155,6602.30805040171,7820.57849112353,30922.115657625527,22607.183871706497,16827.35648349821,16882.492642791807,9557.9112824433,11537.257172970252,8808.799536658895,9464.646114951898,11815.466305540669,6632.670256113084,15946.689330032415,3418.7462637441536,3060.855609876544,1900.852003218928,3572.418012324797,12154.09056274152,4188.80235212032,2254.409360453766,2593.837933175584,702.2249820303813,8643.946147059773,34673.2839522465,15516.293519177212,36996.68557379026,13068.746047870358,29628.979643737308,17690.48189177053,29428.43083157425,4295.527757036919,43616.085533004996,16020.233251714073,1887.9048343406532,45934.8238577399,56266.1440136092,12238.12292736567,19517.072572235895,22324.01933522754,3947.9527906450394,14639.886572463336,31067.245751828475,26099.435909934833,10147.747243400343,24072.20240983555,6200.143656679835,5505.068453401736,8284.433401788187,3615.3451297658135,10164.648492208084,11342.677546860776,50409.5687260497,22386.178220988444,8971.944063183275,27311.056964434374,11789.402943035617,2326.0433214725554
82339.56133090402,24628.370060710113,1672.0836534145424,48918.109238218014,11636.67539312119,8920.231473467953,20402.860826285385,6142.072562421187,7129.7375105961855,28571.28648857916,21494.66546382883,15468.914491474758,14998.786447880102,9060.339589563711,10921.911545186838,8246.916338288216,8868.82132097171,11078.654447764275,6179.541151739664,14732.558595170662,3218.977482097567,2817.2867218843808,1751.4789359624338,3292.759717815547,11131.014421441389,3848.684655470171,2089.241846972971,2468.303049018166,674.0928069666033,7905.246198782258,31104.99951680641,14209.883324037482,33951.40516296377,12069.42503449406,27912.778822792407,16296.524309515678,27125.6344301365,3936.9000692859663,38917.02425891029,15223.413613164477,1726.8826760863433,42274.18117451543,50415.42427584704,11654.429805179354,17848.449395146625,20653.098012539278,3648.360460620669,14342.423797152813,26056.682959424164,22466.428279783366,8949.537838142494,20284.27391727703,5683.960887389723,4922.655789813669,7405.728354888248,3076.7353511565743,8709.948792536245,10267.243991254722,42690.387566293284,21433.866757932123,8636.153266688596,24131.878196255126,11186.960014725257,2260.212120204313
74451.87861184779,24264.338146188584,1599.3332980757386,44665.68684219335,11407.124042571713,8377.388789949322,18946.30882895966,5740.975541087685,6530.3682036415175,26614.559342273016,20421.23196231325,14562.562758178605,13759.376436537561,8519.525753658127,10222.812309365758,7627.136303456708,8237.56350320814,10241.556434046855,5537.28728061759,13167.317504566814,2988.633827303574,2579.289347477872,1605.5227008159961,3019.498463646974,10131.340617736236,3516.346978084023,1927.852457387329,2345.6397102415317,646.6041410644347,7262.318655387749,28016.089223997446,13210.46057234605,31251.931610796506,11226.872430196077,25701.569841232307,14975.939076946772,25184.87205321898,3624.7684406103012,35879.43024173679,14588.700053471059,1571.339523821202,38993.81793598717,46141.28647336259,11029.117555332728,16154.888313573188,18802.93966032983,3339.35309905726,14105.701554680873,24818.072618577306,21568.349354977723,8653.340661464135,19347.89858251173,5404.72510217672,4778.683469523486,6991.543644684571,2930.160222246931,8314.072587014512,9683.467411127021,39872.25539787274,20475.31417402727,8308.38773410286,22133.566079494085,10280.127237194005,2243.938657907064
50094.47065771655,23140.196335774894,1374.6779513032948,32030.559670908333,11390.859641892599,6611.5965746791035,17538.968317355128,4988.963332454394,5386.026605090066,22137.100072446057,18442.023309027263,12614.261147056868,12691.83510219378,6958.846073351346,8648.777960724205,6081.292510254613,7408.846481436456,8356.8153874991,5051.171365801497,12435.139240735114,3060.276610287508,2677.1240070384333,1665.5215917217513,3131.82920568947,10542.281054429559,3652.9625332626447,1994.195525316702,2396.06348499387,657.904031547128,7814.204428195964,27946.91224589882,12579.594176847935,28460.1853426413,11315.558991021282,17656.777352494813,13493.961071149071,24775.941090911256,3892.7006630628603,35719.108314111654,14045.542219518657,1284.651210953678,35643.174597544676,38470.432629370815,8095.512765803302,12164.456543158152,13367.522247144823,2559.4277933952094,14082.349595908341,20762.804733735575,18627.997180847036,7683.577320456581,16282.162162926119,5150.648871713124,4307.311394866302,5301.515262064526,2027.4341795992434,5875.952526124445,9022.57747283315,38230.181598335126,17892.960374998496,7401.570242544343,15066.49917598624,8310.501238056162,2190.6585834505504
46492.88862544,22973.97630949785,1341.4595292755278,30616.981948431232,11314.406254559219,6500.699615134561,17253.629841175672,4881.297358730219,5227.171483803987,21513.31058189993,18175.475974395893,12374.754773781235,12268.690802210036,6705.7733225570455,8296.772071997793,5842.850918245692,7169.181271498447,7935.325253598076,4760.380392125452,11632.723092886536,2973.124374139826,2527.5893069919052,1573.8167066639978,2960.138069772968,9914.182020660115,3444.1534446634532,1892.7939275013457,2318.9936201458745,640.6327931199485,7702.092620080012,27375.457806344486,12323.77293947361,28009.26433866617,11156.007494027135,17039.71660610819,13272.908252619645,24539.086325647066,3838.2720702790143,35796.836306264646,13970.196511618875,1246.05439937854,35037.23986502237,37819.28683922935,7864.934268859795,11691.101260801122,12698.129443730955,2426.2860524270345,14021.538079384078,18373.70544737214,16895.733499278405,7112.256023003255,14476.030265154459,4862.0421923126805,4029.6097194573827,4921.757131251866,1861.0090089230387,5426.464500363542,8464.524484319625,33956.73688250958,16971.929511872324,7209.9400764267475,13577.539600031874,7817.974647761889,2159.269439454107
44375.15197120961,22876.238633265344,1321.927037258488,29864.042522786076,11263.584238770653,6443.165666361137,17180.697384692477,4823.979972918017,5143.335839221551,21163.639440282084,18093.08619033677,12206.326972304554,12008.667002851025,6568.402656058471,8150.943644034217,5757.700221817565,7102.6855435233865,7760.7110059487695,4592.121403086849,11190.432721502286,2930.6813657304783,2442.5194683345,1521.6460747428114,2862.4635005656173,9556.85837800512,3325.3625849098357,1835.1068643228748,2275.1488067624055,630.8072377901462,7643.225460672198,27123.143217082496,12245.119067603953,27803.296926675022,11089.997967130805,16623.63817434546,13117.893063795678,24579.42764766287,3809.6929521087573,36265.23141183013,13972.625486812616,1234.2161321415658,34936.02613487421,37791.35860823129,7765.585440492573,11476.47472982067,12341.940174594773,2351.163135121082,14000.67328318053,16560.39489415827,15580.956828250355,6678.62693960014,13105.18811296043,4702.838581244234,3818.835984792306,4702.3896383745305,1737.0378783823053,5091.638111951,8087.468069153456,31051.834068562246,16395.639008102,7048.396404894294,12705.719028617099,7458.188310158986,2135.445286452139
43177.65876750645,22820.97199183382,1310.8822148453994,29989.577181009943,11241.68761700405,6460.040033282826,17288.040792406948,4797.9581408412705,5105.890273075818,21023.566042259965,18075.860131900983,12308.375009267735,12057.30619177396,6484.711110991434,8036.326231896916,5699.320038667764,7057.877332035501,7623.468676281895,4574.259337716058,11089.467344923356,2937.170928730854,2402.103326877341,1496.8601383402563,2816.058932096572,9387.096180399314,3268.9258003850973,1807.700106575266,2254.318414325639,626.1391787222711,7714.5288568697215,27372.02813957113,12368.103906684411,28136.533963002268,11192.61852700904,16407.77440646405,13246.212284472085,24918.021240884587,3844.309674867131,37877.43509984922,14141.760851104169,1231.7937457431294,35084.93060836896,38457.882267141664,7719.928072909749,11399.904259528816,12137.241073607558,2306.948998020403,13980.892228689632,15327.547192312293,14687.056223423187,6383.80782199461,12173.169270140257,4629.837292014294,3675.53349733671,4570.178171471689,1619.269353383319,4773.563978666715,7811.977352244402,29024.575439854427,16341.48906207336,7017.193433217334,12103.606054857151,7268.317565584406,2119.2475358564566
43222.848012302195,22823.057568056818,1311.299008714101,31821.17042289984,11270.978447743362,6604.477948398785,17536.791470955643,4827.45907609404,5151.073140740721,21159.764094834256,18209.55152694616,12633.058958492986,12276.283728576362,6495.670413715479,8082.364085175521,5773.665416053971,7161.636447840807,7678.594176537182,4600.710874557281,11090.823376247206,2939.751211892447,2384.8438608585343,1486.2754555615265,2796.2421449749454,9314.60026942477,3244.824816188307,1795.9962177708112,2245.422922210843,624.1457125542802,7917.724116656344,27998.7177964555,12654.80368313845,28812.113307426793,11420.137489203693,16471.085970650136,13517.94058859225,25554.96977602279,3942.9579109175947,40270.882347591745,14493.867790541892,1251.244011771198,35822.34179743312,40307.07686774344,7773.346964589198,11529.777120094077,12228.375112296324,2315.815014576336,14013.240723370585,14565.073085843362,14134.209296644209,6201.472287145639,11596.747514403805,4592.351634049715,3586.9058131623756,4522.64842458193,1568.493653332844,4636.426856081072,7687.245921470038,28027.712367896434,16422.616716933633,7064.05677309729,11741.732066955743,7148.995392465789,2109.2297817162844
44214.303167718186,22868.815147972124,1320.443483048412,36127.91081584663,11357.251639176819,6992.910442467413,18460.901355506903,4927.129935524326,5302.989470962466,21980.053165548743,18504.551710131465,13657.97869078182,13377.615078420424,6567.842078472831,8192.659610335959,5894.638112410504,7339.079375734386,7810.661500351728,4833.1831714079135,11658.632677779977,3026.006068244012,2481.3608758849864,1545.4662769949646,2907.0600093858047,9720.006132622937,3379.600423594571,1861.4457736847205,2295.1675860288897,635.2934153112511,8600.904802703775,30629.949632061558,13703.044634207972,31004.567919887664,12243.643897904385,17013.00796762071,14515.86057434063,27342.544888384346,4274.6318342748045,45705.14564845213,15296.447355630178,1294.0241742732271,37976.80212988718,44585.507030311725,7888.385580219646,11840.377714466264,12491.70698227149,2352.7525505412973,14106.385491950956,14042.804713088366,13755.528285104203,6076.578756387244,11201.918557064067,4568.449956255732,3526.198916543439,4506.0643867910385,1536.3157314056766,4549.519384750889,7620.940809970471,27479.463239262328,16480.895931616447,7082.5195942657765,11598.758926406434,7200.329034530573,2102.3679668050167
49113.85059478024,23094.938805775724,1365.6334115929217,38504.24593541424,11522.084967355668,7651.16319582689,20316.413327544415,5182.9851359323075,5687.0260782246705,23946.540497792124,19218.523054233716,15020.28280774654,15357.69843134465,6937.226723584962,8805.77529615392,6401.0376880002505,7836.879354229966,8544.803230938613,5709.411822546313,13841.289380047598,3356.3514919435725,2766.1944295206567,1720.1456549610616,3234.097121021137,10916.40857903841,3777.339776771722,2054.595440663935,2441.970190254032,668.1916538744389,10059.536612876629,36480.46708554548,15352.566117107912,34829.42008271853,13838.953995387355,18470.382299310422,16551.27266953544,30303.81116557338,4982.775587266268,49429.973903322345,16094.925216830652,1397.5191070096632,41175.9900359429,50317.55899110192,8243.081186807385,12786.461003717086,13675.471198980633,2538.8387894888983,14308.587547014782,13985.236705399098,13713.787456164246,6062.81213352354,11158.397795837665,4602.963564805292,3519.5073855231176,4609.218094104641,1550.5736205613273,4588.027686222373,7710.505777648982,27814.470492166998,16514.202359565217,7073.694098554039,11755.426040053408,7299.619330362512,2101.6116102095034
57094.092026874394,23463.242491209683,1439.2374628006094,41155.18404648644,11716.521909115858,7830.062318551617,21522.827259876867,5546.972960217268,6228.184343016587,25886.52691041865,20107.66710129049,15607.258421823639,16833.341755055008,7478.800728585995,9483.209341991573,7224.718418557064,8517.549152762216,9355.959452408828,7052.748695319774,17293.459111033124,3931.344875847089,3201.71151327235,1987.2344584162565,3734.144422340277,12745.735558968501,4385.492437805428,2349.9257436038206,2666.4347655584606,718.4938206179282,10941.042620195625,39644.029979161016,16100.994995312598,36759.983929883296,14797.565272075499,20940.10531856509,17580.033751157094,32011.441877457204,5410.733460741314,49523.64740580517,16202.692751282439,1526.239883193039,43569.649893694026,50896.41015463514,8880.897304049071,14262.045460518815,15594.944206051905,2838.538327530082,14537.422815643758,14284.68613647171,13930.909196408595,6134.421480662677,11384.778169765377,4719.182494383963,3554.314482155972,4880.7645720667615,1552.8852822978024,4594.271116593722,7938.385811663885,28868.09892332174,17222.62226863212,7234.766010555868,12699.458519099073,7816.075300962798,2105.545922292998
62703.530454371896,23722.128993182843,1490.974918964528,42965.695053444,11863.457238988902,7731.6410477073805,21214.74181705089,5711.440677201159,6465.7887868372445,26309.7872072627,20302.84210159867,15569.111061391946,16757.61991189438,7871.540028469299,10023.864769092757,7444.396703437236,8651.435041207458,10003.33762591388,7289.568485892701,17979.500274666374,4021.3238377055554,3373.011188528282,2092.2871126886585,3930.8254335584,13465.255255230362,4624.69396874923,2466.0864798598527,2754.7222520354335,738.2789109228576,10677.29079054867,38623.32941782081,15830.686672625034,35938.221527853675,14546.6550330828,21611.323596846083,17197.934647955266,31155.797523660753,5282.685926185471,45901.60299524537,15796.46671493705,1554.180499951988,42790.080447438,49179.914517581354,9351.713658954779,14898.10295632982,16728.837019436764,3042.9194450769355,14643.939367525882,15520.681514235579,14827.092082659994,6429.99332229631,12319.176614155887,5030.225539144971,3697.982846063171,5393.410520023501,1674.6080545367397,4923.025047733095,8577.62616048832,32471.812725628955,18310.4151480907,7510.577961686898,14552.96038761857,8632.101182410499,2121.785027969472
61517.296949288575,23667.382008348868,1480.0339482928227,43968.75887835786,11875.395730021173,7627.978520523448,20435.966737960935,5659.853776748671,6387.116762578736,26040.938175337535,19964.90603851779,15287.41238200238,16333.66292806299,7752.478931117844,9716.995221052952,7216.4379609726375,8372.982253595479,9635.893530064417,6954.034816526688,17322.866057993644,3913.3108766747932,3306.4221884026356,2051.4501916887957,3854.369994556089,13185.557722252845,4531.7096086448955,2420.9315360573078,2720.4024234201347,730.587890093885,10170.243916937598,36855.54872650726,15186.891171910576,34093.39048936092,13907.932520966448,21242.053172252887,16378.05214818695,29135.592234796848,5036.522312445248,41625.24349391363,15200.34373557096,1504.9212970972376,40435.913685502506,46575.67665368567,9320.242206495313,14656.999836387438,16291.754572225871,2997.2935972005616,14650.382194279013,17983.425220818943,16612.75310570788,7018.9257034029515,14180.982857192957,5392.3301826805655,3984.244726462844,5865.800380449173,1825.4096658420583,5330.316311629421,9244.3136620039,37942.63797332078,19328.307235964232,7855.534072088098,15943.437834873095,9162.310266778139,2154.141748730957
59601.63297326128,23578.970391311093,1462.3652311679796,44936.68968774174,11831.852490852507,7639.793301402177,19849.45816767528,5528.516474391367,6188.887768773846,26062.200964145162,19442.1917488257,15338.506207873925,16380.23446119684,7582.995585904457,9343.286307398908,6844.0751241156395,7954.739910412652,9188.416294371122,6807.724750165014,17166.964265851726,3904.7695205045734,3328.9043081541045,2065.2377621726487,3880.183272075202,13279.990638689309,4563.103464592371,2436.176979398203,2731.989660083116,733.1845719599478,9978.177408066489,36033.901237996586,14807.632266564542,33242.551868791226,13622.99931878282,20853.117875634125,16166.46115354053,28002.196625535154,4943.27691795445,39658.49102931106,14768.841564628348,1428.9306735906343,38435.57910470018,45060.345525881705,9153.490224441586,14133.246622553144,15519.692352205446,2922.109446334792,14581.072503377804,20415.98623255728,18376.52957260596,7600.640290414613,16019.971319662967,5550.77967771571,4266.998261413826,5981.050914541283,1958.6403983485955,5690.151418652898,9510.982402479443,41846.31398163985,19239.276611700403,7822.592393971503,16140.316580684956,9036.08605613457,2186.101913376391
58877.69902468682,23545.55942303362,1455.6881813296445,46310.66516124986,11838.05515699145,7647.302942261401,19615.161768918017,5484.845551310967,6121.042157937546,26192.517387970922,19239.6912791323,15402.205522411534,16575.17497234018,7497.3428228665425,9086.54030946766,6642.941013798985,7771.519429298403,8880.98988852007,6822.160068620639,17257.251381136975,3908.971785838695,3351.3323415880304,2078.9921637890193,3905.934449739533,13374.19637303098,4594.421796249904,2451.3857472964824,2743.549020640478,735.7750069464149,9706.806923248847,35172.129568242846,14629.508801578098,32673.371669375487,13242.593003557315,20897.446185397377,15969.508603885606,27545.25400666633,4811.530638373285,39058.99390896309,14623.512624865165,1399.468062805339,37550.19248954629,45168.3727644752,9089.768209518934,14066.814987881336,15213.994533403806,2907.812044780565,14562.021074414568,20840.341187226793,18684.216521262213,7702.119130345704,16340.77884406292,5525.789920032426,4316.3239975432625,5894.821160822794,1996.8211627074395,5793.271615364749,9405.256557676616,41610.548406905094,18946.59772145806,7650.170579465921,15957.610844424375,8826.384227147559,2191.677294978142
59991.00524345399,23596.94067045236,1465.9565226272673,47379.556454937236,11887.78628156868,7589.868053936378,19725.198312927976,5503.7549223358255,6148.174645749743,26427.653887735818,19200.072384404473,15481.594410976842,16682.48117475885,7564.999531958099,9138.821575887723,6652.9678442572085,7798.1462970901575,8943.591222118119,6834.283911664649,17375.18325816722,3897.0149150904235,3377.3240275722865,2094.9320390370126,3935.777302538376,13483.370716979913,4630.716383782846,2469.0110774270966,2756.9450797953114,738.7770432789765,9657.515338242765,35299.51185973755,14820.292171271389,32697.89091673082,13343.964189069684,20925.621892190116,15870.513005662111,27531.444767388075,4787.600320179508,39173.802031726635,14558.046795409826,1393.5967150240845,37659.90194521304,45091.379673360374,9099.227452115001,14095.841058691089,15403.77875606624,2960.5661429148568,14611.014564947287,21011.102121139153,18808.030110871285,7742.954334904794,16469.87217017911,5454.011092805791,4336.172732122831,5804.523892151266,1984.497231812061,5759.986631899889,9416.624745434983,40449.946671444144,19027.157394417864,7699.220443453674,15694.479350203212,8839.280830557618,2193.9208348056586
60721.361840730475,23630.64805556186,1472.692810518045,47975.003041586715,11905.776609906085,7634.793492553926,19600.71240436929,5499.727586429607,6141.006119316377,26368.325185048772,19185.531266064478,15399.507528024296,16747.015064063897,7609.754109454915,9175.098277473036,6686.517830687927,7886.685161379244,8987.02876785629,6633.022413989318,17119.437090334726,3862.334121428293,3330.9166248740544,2066.4718526209736,3882.4937522756413,13288.443087335261,4565.913447864165,2437.5415597896035,2733.0268041712343,733.416994246225,9478.181555800329,34783.60993342178,14710.295506269294,32290.185304037837,13158.959934645385,20710.129790036557,15626.617892344095,27255.556301167355,4700.536470948252,38736.48481114216,14481.317678501237,1391.487154398345,37615.44123971392,45294.51707134832,9070.604880143517,14147.383374237103,15510.695304551798,2995.8739771750343,14643.727634690318,21639.882595400533,19263.939828598253,7893.318815947697,16945.223054829843,5463.82624211986,4409.260272537577,5828.841599850815,2028.7149113178154,5879.411580896081,9574.572043108052,40372.11326121446,19329.398357794336,7820.291924743806,16141.57236318764,9026.096787412418,2202.1820573113646
61022.26692309062,23644.53541232346,1475.468144215113,48469.29065887411,11923.432142812386,7796.777998522807,19499.55102715139,5458.737449228948,6076.863998546618,26461.56569036293,19042.400348721527,15525.625728364208,17055.09306178238,7621.7140732489115,9155.40178972179,6681.205259556382,7905.992238277806,8963.444289390633,6698.4639961539415,17399.807985023315,3940.379358481799,3364.0265717980906,2086.7771318525074,3920.509573339241,13427.516666140255,4612.147920317364,2459.9938839109914,2750.0915997459083,737.2411888816398,9488.762141383275,35185.20551353067,14852.452261775128,32360.845998448476,13184.6996552513,20878.687215963917,15627.546395457824,27283.597652918947,4705.673184372894,39556.62462097605,14629.081116876812,1370.705338571349,37720.41083554916,46523.88094815493,9031.38093997639,14005.16002764149,15470.221429307621,3007.872939462508,14633.623874116996,22504.892212667917,19891.13216159937,8100.174353303778,17599.16049319043,5522.440836812661,4509.806374443659,5871.463951701017,2108.650656145821,6095.30536533452,9632.569491534656,41025.8210156189,19704.77304373539,7916.692866185086,16746.163567096253,9155.16647152927,2213.5469725930684
61695.36565890789,23675.60023038895,1481.6763264890355,50817.013853558055,12013.373758963797,8154.7009403449565,20370.80504342832,5476.325396955128,6100.806387819254,27291.278217839434,19088.757123473322,16376.234879443095,18351.625231628896,7667.937528814462,9215.44940228357,6739.19290330514,8055.971697012219,9035.34500730067,7093.120371862793,18488.12729203839,4111.688121650448,3533.913452062598,2190.963363572807,4115.5684573405515,14141.102113809753,4849.376636399641,2575.196584266518,2837.6509349827074,756.8631016144775,10025.01827843885,37811.20997402432,15604.792237006384,34158.765105062594,13836.284371169388,21486.44291424622,16471.623269082364,28580.253575986404,4966.017456346766,43688.800575694375,15190.900131795095,1377.4276927069536,39346.93846688191,49801.21767565637,9052.187261707502,14028.342917640906,15713.064503680303,3051.3215157595077,14708.120682745375,23009.914843815768,20257.308809434766,8220.943795845345,17980.951865105104,5576.285535312126,4568.508678325421,5862.242440061293,2178.0218235476186,6282.665900332985,9696.705910357954,41428.27789016386,19690.349719244983,7924.464107437363,17200.76777512001,9194.46755101062,2220.182204253107
64898.21298669429,23823.41786495851,1511.2171046552512,56584.39153919112,12234.14649493263,8790.101582023502,22119.33217423312,5722.829830031366,6468.023654068945,28970.292402527677,19729.599853507538,18227.358575228427,20665.208752960447,7910.828064349886,9623.85253617589,7090.364359910313,8656.231473322034,9524.364924305932,7715.949300324276,20263.16063618681,4385.700338221638,3798.3700326142125,2353.146190288152,4419.20935762107,15251.914015640943,5218.661743771854,2754.5283376093826,2973.951292067924,787.4078024540627,11197.00733702026,43174.32134667799,17037.614450487144,37502.0303012688,15154.98321771907,22829.34733323327,18031.53659610581,31053.70800776822,5535.000474235997,51710.54592855296,16259.60951629176,1470.2625005058835,43207.72315821533,55554.463422334775,9325.46214552512,14688.590606844326,16629.10673974361,3220.220261403591,14968.13356684208,23146.83942030254,20356.58867318324,8253.687484516275,18084.465281692344,5568.3285597589065,4584.424377294036,5862.085491321815,2188.1967901203684,6310.1468755783735,9778.3904344845,41106.71013852451,20178.65053653304,8087.8992929604965,17382.252968868546,9380.193140491801,2221.981185693966
69442.72379938018,24033.155894984513,1553.1324290956798,62773.62493632082,12509.26907614957,8947.132359369167,24473.814999936392,6149.691790495079,7103.4374989225535,31957.557605369755,20899.948315746853,19573.065546146194,22614.46835377542,8281.934003547374,10344.8665312857,7688.625162712705,9488.645697797081,10387.703563508587,8728.42745957633,22904.784855558035,4855.732397365142,4200.704460770042,2599.885124518975,4881.157355433616,16941.862008042866,5780.478401372627,3027.3570118062853,3181.313596830599,833.8773767215431,12742.95382589828,49425.5624625829,18753.33472765812,42022.25188059705,16910.44405910959,25213.330655618895,20459.384160320926,34400.07127042543,6285.534187705753,56929.380883089056,17025.897195201025,1639.896734623459,48021.12887284943,60214.157519164146,9850.939054092807,16074.584246118942,18064.913700118734,3415.0565207270342,15290.997824856024,23735.54117515432,20783.43852514521,8394.467673226743,18529.51711606293,5738.625219331706,4652.853288403895,6094.412911773491,2249.9699167976382,6476.986305382535,10008.470789907366,41904.98162645137,21735.371016327856,8643.305584082196,18242.01060122754,10027.412140264545,2229.715835206347
75577.64983501348,24316.29467869497,1609.71660794906,58859.69075422765,12647.163017398176,8266.156945865228,24508.46100205144,6578.098321687651,7743.897972114686,31784.559378391314,22060.458107326955,18251.694487069683,20702.7842835955,8764.898368046861,11221.88110209432,8429.234986334559,10196.941197902415,11437.836534145144,8875.223112759411,22712.604506248088,4766.289768442864,4200.803712482524,2599.945992578741,4881.271312725673,16942.278902334827,5780.616996824382,3027.4243156449984,3181.3647515131624,833.8888402681866,12073.539690489326,46158.92808405135,17775.196672889386,40418.46535144326,16143.57921104285,25802.500274819624,19418.237374067176,33073.34885650666,5960.543714110396,53094.65986229943,16712.150351182216,1808.0774004200841,48291.40819316611,58385.95965028281,10483.81213422063,17824.83115745857,20026.577362526583,3721.1047875807158,15447.231579967447,25627.355116270817,22155.135634413084,8846.869797214978,19959.706937854033,6131.53912190187,4872.752018433891,6661.897935333613,2441.715131683576,6994.85976154251,10732.206111388628,45433.31630430372,23788.339455795645,9274.434196771592,20102.50531873662,10644.217484518564,2254.5714033429267
74443.78830229233,24263.964764183762,1599.258678363517,51044.267244301496,12429.045344423866,7824.710439325703,21964.327779429124,6237.237172590064,7237.520886660891,28996.775020922883,21239.37232629014,16333.738603111344,18054.812323227503,8651.897076863455,10932.85496430286,8148.156805889992,9680.562137935714,11091.758043232665,8049.9277351925175,20462.63370511704,4393.603275224837,3826.5822191576835,2370.4478292156177,4451.601721473329,15370.41524875292,5258.0570208654035,2773.6594206804493,2988.4917933594998,790.6663063725956,10840.652602958065,40873.442152848766,16245.222716779219,36248.94155112683,14719.882429862499,23247.523266862732,17236.969814162145,30607.424551076096,5361.995623138999,47043.197699291755,15888.708004385115,1689.226963767071,44837.749711179415,52802.56715935724,10177.575651690853,16870.142703162037,19168.860146185023,3604.281204199465,15187.07059777503,28750.0665358824,24419.31929928683,9593.624670847646,22320.441269118408,6641.550854196175,5235.726550066831,7349.042743435753,2808.1404150157614,7984.516412240227,11807.082639834285,51501.91538665,25897.04076876548,9813.351769556148,22850.714541657173,11759.510210777366,2295.599098311054
66660.1120697504,23904.732947063792,1527.4676042639405,45408.29757686388,12114.846019036864,7557.08491430751,20288.380561928963,5750.513571446503,6513.573622392078,27065.324142236197,19985.51395588366,15486.049504742974,17039.748926485623,8076.988422088986,10022.537505327798,7363.168017466904,8677.15535479961,10001.748362166327,7785.46928699445,19749.29374630837,4259.686802862253,3692.816398126682,2288.4134962370754,4298.0159252326575,14808.55112328128,5071.267470773478,2682.950922815813,2919.5491740709563,775.2163711950554,10455.863467031553,39255.54892877494,15785.871185301286,34427.7942082162,14277.641492547848,21591.243685424794,16489.984065898036,29937.986754668247,5175.186301041858,44759.427400903034,15289.09490307544,1507.6029396629497,41777.07993314182,49277.889718499195,9409.080790863507,14993.30429471973,16934.77300814044,3240.4306798988105,14831.225429664784,31913.014493147373,26712.67725982885,10350.001576565937,24711.593961558912,6806.520770038776,5603.37805486586,7401.041625657988,3061.7901726742516,8669.584231723937,12093.374239544482,55983.4793771863,23907.22643091632,9268.975931975961,24123.973157165263,11168.977689995878,2337.1554409621363
63003.05344728635,23735.95256857466,1493.7375053320552,40619.39020945397,11896.657008234493,7177.717173861395,19095.977306366225,5557.37968441999,6225.640862792395,25706.890480668473,19501.01194873195,14388.650733209342,15617.332532425617,7828.378100578998,9709.813973084594,7099.136171388918,8369.964546171657,9627.294730760608,6579.46108475944,16521.128762009008,3683.0829855243182,3224.597397916851,2001.2696449773412,3760.4212904338788,12841.864433662313,4417.4501089380965,2365.4449860106956,2678.230101451184,721.1371373716372,9198.318053656943,34026.43584740009,14665.37919383863,32196.327834685057,13038.679757654505,20587.12951205509,15421.168372533957,27981.9528511163,4564.666960208296,40591.886211776786,14636.67444138323,1437.4435085520684,39806.2810840065,45037.55522624452,9070.800653552695,14193.723000381091,16227.197494714103,3101.5071083191224,14628.61808320962,28885.53564793334,24517.543859555273,9626.020305782686,22422.85437301535,6280.909710227771,5251.473069944126,6695.602240847324,2747.366371012892,7820.375346450329,11134.931260502972,51127.64033005329,20981.66529142281,8370.261687256754,21168.22698143545,9911.465568768712,2297.378957480294
