Resource,Zone,LDS,Num_VRE_Bins,New_Build,Existing_Cap_MW,Max_Cap_MW,Min_Cap_MW,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Var_OM_Cost_per_MWh,Heat_Rate_MMBTU_per_MWh,Fuel,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Resource_Type,region,cluster,VRE_Trans_Cost_per_MWyr,CCS_Rate,MGA,Can_Retire
MIS_IL_utilitypv_class1_moderate_0_2_1,6,0,1,1,0.0,1.073209545e6,0,37187.00427,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_IL,1,4461.498396,0.0,1,1
MIS_IL_utilitypv_class1_moderate_0_2_2,6,0,1,1,0.0,1.172917891e6,0,37187.00427,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_IL,2,9095.338941,0.0,1,1
MIS_IL_utilitypv_class1_moderate_0_2_3,6,0,1,1,0.0,379159.1737,0,37187.00427,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_IL,3,14334.99083,0.0,1,1
MIS_IL_landbasedwind_class4_moderate_1,6,0,1,1,0.0,73065.43564,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_IL,1,5864.269323,0.0,1,1
MIS_INKY_utilitypv_class1_moderate_0_2_1,7,0,1,1,0.0,4.333709356e6,0,37187.00427,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_INKY,1,2994.642178,0.0,1,1
MIS_INKY_landbasedwind_class4_moderate_1,7,0,1,1,0.0,261790.2435,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_INKY,1,3973.300845,0.0,1,1
MIS_IA_utilitypv_class1_moderate_0_2_1,8,0,1,1,0.0,4.323480684e6,0,36164.17901,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_IA,1,8747.034586,0.0,1,1
MIS_IA_landbasedwind_class4_moderate_1,8,0,1,1,0.0,227904.296,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_IA,1,9589.836512,0.0,1,1
MIS_MIDA_utilitypv_class1_moderate_0_2_1,9,0,1,1,0.0,591801.7463,0,34922.1769,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_MIDA,1,4038.123513,0.0,1,1
MIS_MIDA_utilitypv_class1_moderate_0_2_2,9,0,1,1,0.0,804469.924,0,34922.1769,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_MIDA,2,9373.430004,0.0,1,1
MIS_MIDA_landbasedwind_class4_moderate_1,9,0,1,1,0.0,37204.18529,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_MIDA,1,6763.404452,0.0,1,1
MIS_LMI_utilitypv_class1_moderate_0_2_1,10,0,1,1,0.0,1.309533135e6,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_LMI,1,3853.527481,0.0,1,1
MIS_LMI_utilitypv_class1_moderate_0_2_2,10,0,1,1,0.0,612584.8991,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_LMI,2,10295.58292,0.0,1,1
MIS_LMI_utilitypv_class1_moderate_0_2_3,10,0,1,1,0.0,594643.0909,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_LMI,3,18028.81782,0.0,1,1
MIS_LMI_landbasedwind_class4_moderate_1,10,0,1,1,0.0,67204.25673,0,71016.6446,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_LMI,1,4494.798752,0.0,1,1
MIS_LMI_landbasedwind_class4_moderate_2,10,0,1,1,0.0,47541.21353,0,71016.6446,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_LMI,2,10558.79144,0.0,1,1
MIS_LMI_landbasedwind_class4_moderate_3,10,0,1,1,0.0,27250.9867,0,71016.6446,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_LMI,3,15952.83243,0.0,1,1
MIS_MO_utilitypv_class1_moderate_0_2_1,11,0,1,1,0.0,4.081856081e6,0,37187.00427,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_MO,1,5597.842802,0.0,1,1
MIS_MO_utilitypv_class1_moderate_0_2_2,11,0,1,1,0.0,1.63026313e6,0,37187.00427,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_MO,2,12356.90015,0.0,1,1
MIS_MO_utilitypv_class1_moderate_0_2_3,11,0,1,1,0.0,1.847533141e6,0,37187.00427,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_MO,3,25107.0148,0.0,1,1
MIS_MO_landbasedwind_class4_moderate_1,11,0,1,1,0.0,172264.6566,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_MO,1,7231.731979,0.0,1,1
MIS_WUMS_utilitypv_class1_moderate_0_2_1,12,0,1,1,0.0,7.34133781e6,0,36164.17901,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_WUMS,1,6452.144487,0.0,1,1
MIS_WUMS_utilitypv_class1_moderate_0_2_2,12,0,1,1,0.0,3.786451024e6,0,36164.17901,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_WUMS,2,18339.80607,0.0,1,1
MIS_WUMS_utilitypv_class1_moderate_0_2_3,12,0,1,1,0.0,1.881982453e6,0,36164.17901,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_WUMS,3,37155.64789,0.0,1,1
MIS_WUMS_landbasedwind_class4_moderate_1,12,0,1,1,0.0,305957.4497,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_WUMS,1,6311.133017,0.0,1,1
MIS_WUMS_landbasedwind_class4_moderate_2,12,0,1,1,0.0,350567.0738,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_WUMS,2,16913.67511,0.0,1,1
MIS_MNWI_utilitypv_class1_moderate_0_2_1,13,0,1,1,0.0,4.493830949e7,0,36164.17901,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_MNWI,1,6676.220883,0.0,1,1
MIS_MNWI_utilitypv_class1_moderate_0_2_2,13,0,1,1,0.0,3.599206884e7,0,36164.17901,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_MNWI,2,14385.95892,0.0,1,1
MIS_MNWI_utilitypv_class1_moderate_0_2_3,13,0,1,1,0.0,2.363584824e7,0,36164.17901,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_MNWI,3,23029.84329,0.0,1,1
MIS_MNWI_landbasedwind_class4_moderate_1,13,0,1,1,0.0,2.431115823e6,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_MNWI,1,8391.209946,0.0,1,1
MIS_MNWI_landbasedwind_class4_moderate_2,13,0,1,1,0.0,2.670543242e6,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_MNWI,2,15392.36465,0.0,1,1
MIS_WOTA_offshorewind_class10_moderate_floating_0_1,14,0,1,1,0.0,3778.0,0,263367.5435,56095.98976,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,OffShoreWind_Class10_Moderate_floating_0,MIS_WOTA,1,0.0,0.0,1,1
MIS_WOTA_utilitypv_class1_moderate_0_2_1,14,0,1,1,0.0,1.346914474e6,0,34995.23585,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_WOTA,1,3143.126767,0.0,1,1
MIS_WOTA_utilitypv_class1_moderate_0_2_2,14,0,1,1,0.0,1.114897755e6,0,34995.23585,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_WOTA,2,6805.571878,0.0,1,1
MIS_WOTA_utilitypv_class1_moderate_0_2_3,14,0,1,1,0.0,718429.6576,0,34995.23585,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_WOTA,3,11715.09278,0.0,1,1
MIS_WOTA_landbasedwind_class4_moderate_1,14,0,1,1,0.0,66271.82051,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_WOTA,1,3671.977226,0.0,1,1
MIS_WOTA_landbasedwind_class4_moderate_2,14,0,1,1,0.0,87779.82705,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_WOTA,2,6997.507354,0.0,1,1
MIS_WOTA_landbasedwind_class4_moderate_3,14,0,1,1,0.0,26886.62182,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_WOTA,3,10773.18939,0.0,1,1
MIS_AMSO_offshorewind_class10_moderate_floating_0_1,15,0,1,1,0.0,23308.0,0,263367.5435,56095.98976,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,OffShoreWind_Class10_Moderate_floating_0,MIS_AMSO,1,0.0,0.0,1,1
MIS_AMSO_utilitypv_class1_moderate_0_2_1,15,0,1,1,0.0,142104.1495,0,34995.23585,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_AMSO,1,2189.831575,0.0,1,1
MIS_AMSO_utilitypv_class1_moderate_0_2_2,15,0,1,1,0.0,134517.9429,0,34995.23585,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_AMSO,2,4860.418686,0.0,1,1
MIS_AMSO_utilitypv_class1_moderate_0_2_3,15,0,1,1,0.0,5421.464698,0,34995.23585,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_AMSO,3,11636.5481,0.0,1,1
MIS_AMSO_landbasedwind_class4_moderate_1,15,0,1,1,0.0,1157.84312,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_AMSO,1,7489.747326,0.0,1,1
MIS_AMSO_landbasedwind_class4_moderate_2,15,0,1,1,0.0,6160.870311,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_AMSO,2,3241.28705,0.0,1,1
MIS_AMSO_landbasedwind_class4_moderate_3,15,0,1,1,0.0,8825.074056,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_AMSO,3,3524.937797,0.0,1,1
MIS_AR_utilitypv_class1_moderate_0_2_1,16,0,1,1,0.0,953013.6782,0,34995.23585,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_AR,1,4577.233425,0.0,1,1
MIS_AR_utilitypv_class1_moderate_0_2_2,16,0,1,1,0.0,919762.7062,0,34995.23585,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_AR,2,10058.85972,0.0,1,1
MIS_AR_utilitypv_class1_moderate_0_2_3,16,0,1,1,0.0,367670.6735,0,34995.23585,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_AR,3,15385.2024,0.0,1,1
MIS_AR_landbasedwind_class4_moderate_1,16,0,1,1,0.0,68202.67972,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_AR,1,7262.545954,0.0,1,1
MIS_AR_landbasedwind_class4_moderate_2,16,0,1,1,0.0,52116.36545,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_AR,2,10391.18733,0.0,1,1
MIS_AR_landbasedwind_class4_moderate_3,16,0,1,1,0.0,7148.699618,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_AR,3,8008.677309,0.0,1,1
MIS_D_MS_utilitypv_class1_moderate_0_2_1,17,0,1,1,0.0,1.263805991e6,0,34995.23585,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_D_MS,1,6848.877879,0.0,1,1
MIS_D_MS_utilitypv_class1_moderate_0_2_2,17,0,1,1,0.0,715648.376,0,34995.23585,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_D_MS,2,14897.71997,0.0,1,1
MIS_D_MS_utilitypv_class1_moderate_0_2_3,17,0,1,1,0.0,228767.2467,0,34995.23585,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_D_MS,3,26615.2986,0.0,1,1
MIS_D_MS_landbasedwind_class4_moderate_1,17,0,1,1,0.0,53232.91218,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_D_MS,1,9397.628497,0.0,1,1
MIS_LA_utilitypv_class1_moderate_0_2_1,18,0,1,1,0.0,604372.5846,0,34995.23585,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_LA,1,3658.925872,0.0,1,1
MIS_LA_utilitypv_class1_moderate_0_2_2,18,0,1,1,0.0,1.024152472e6,0,34995.23585,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_LA,2,8617.491899,0.0,1,1
MIS_LA_utilitypv_class1_moderate_0_2_3,18,0,1,1,0.0,344007.938,0,34995.23585,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,MIS_LA,3,14724.17577,0.0,1,1
MIS_LA_landbasedwind_class4_moderate_1,18,0,1,1,0.0,32090.06653,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_LA,1,6022.68354,0.0,1,1
MIS_LA_landbasedwind_class4_moderate_2,18,0,1,1,0.0,56050.3434,0,59283.99965,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,MIS_LA,2,7854.530368,0.0,1,1
NENG_CT_utilitypv_class1_moderate_0_2_1,19,0,1,1,0.0,155133.7404,0,37150.4748,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NENG_CT,1,1842.976431,0.0,1,1
NENG_CT_utilitypv_class1_moderate_0_2_2,19,0,1,1,0.0,56917.90382,0,37150.4748,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NENG_CT,2,4019.646502,0.0,1,1
NENG_CT_utilitypv_class1_moderate_0_2_3,19,0,1,1,0.0,11930.56386,0,37150.4748,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NENG_CT,3,6639.822056,0.0,1,1
NENG_CT_landbasedwind_class4_moderate_1,19,0,1,1,0.0,6792.591112,0,78590.09796,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NENG_CT,1,2717.728196,0.0,1,1
NENG_CT_landbasedwind_class4_moderate_2,19,0,1,1,0.0,4048.491862,0,78590.09796,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NENG_CT,2,2586.860813,0.0,1,1
NENG_CT_landbasedwind_class4_moderate_3,19,0,1,1,0.0,1829.947173,0,78590.09796,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NENG_CT,3,2575.28238,0.0,1,1
NENGREST_offshorewind_class10_moderate_floating_0_1,20,0,1,1,0.0,10566.0,0,272596.9763,56095.98976,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,OffShoreWind_Class10_Moderate_floating_0,NENGREST,1,0.0,0.0,1,1
NENGREST_utilitypv_class1_moderate_0_2_1,20,0,1,1,0.0,1.105270696e7,0,37150.4748,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NENGREST,1,3608.456884,0.0,1,1
NENGREST_utilitypv_class1_moderate_0_2_2,20,0,1,1,0.0,9.611599143e6,0,37150.4748,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NENGREST,2,10363.82562,0.0,1,1
NENGREST_utilitypv_class1_moderate_0_2_3,20,0,1,1,0.0,3.810951975e6,0,37150.4748,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NENGREST,3,17521.30912,0.0,1,1
NENGREST_landbasedwind_class4_moderate_1,20,0,1,1,0.0,655328.8788,0,78590.09796,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NENGREST,1,6224.301883,0.0,1,1
NENGREST_landbasedwind_class4_moderate_2,20,0,1,1,0.0,522321.2424,0,78590.09796,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NENGREST,2,9738.285362,0.0,1,1
NENGREST_landbasedwind_class4_moderate_3,20,0,1,1,0.0,210900.647,0,78590.09796,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NENGREST,3,12046.99556,0.0,1,1
NENG_ME_offshorewind_class10_moderate_floating_0_1,21,0,1,1,0.0,10594.0,0,272596.9763,56095.98976,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,OffShoreWind_Class10_Moderate_floating_0,NENG_ME,1,0.0,0.0,1,1
NENG_ME_utilitypv_class1_moderate_0_2_1,21,0,1,1,0.0,898911.7195,0,37150.4748,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NENG_ME,1,6578.305621,0.0,1,1
NENG_ME_utilitypv_class1_moderate_0_2_2,21,0,1,1,0.0,710278.2087,0,37150.4748,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NENG_ME,2,16798.57906,0.0,1,1
NENG_ME_utilitypv_class1_moderate_0_2_3,21,0,1,1,0.0,503970.663,0,37150.4748,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NENG_ME,3,28870.32989,0.0,1,1
NENG_ME_landbasedwind_class4_moderate_1,21,0,1,1,0.0,63617.89295,0,78590.09796,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NENG_ME,1,12977.68257,0.0,1,1
NENG_ME_landbasedwind_class4_moderate_2,21,0,1,1,0.0,47979.45577,0,78590.09796,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NENG_ME,2,18530.33276,0.0,1,1
NENG_ME_landbasedwind_class4_moderate_3,21,0,1,1,0.0,10587.40716,0,78590.09796,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NENG_ME,3,20774.68846,0.0,1,1
NY_Z_C&E_utilitypv_class1_moderate_0_2_1,22,0,1,1,0.0,301819.7562,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NY_Z_C&E,1,2894.545289,0.0,1,1
NY_Z_C&E_utilitypv_class1_moderate_0_2_2,22,0,1,1,0.0,510653.4066,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NY_Z_C&E,2,6131.567592,0.0,1,1
NY_Z_C&E_utilitypv_class1_moderate_0_2_3,22,0,1,1,0.0,393188.3574,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NY_Z_C&E,3,9952.329123,0.0,1,1
NY_Z_C&E_landbasedwind_class4_moderate_1,22,0,1,1,0.0,31742.22415,0,95847.63922,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NY_Z_C&E,1,6375.367332,0.0,1,1
NY_Z_C&E_landbasedwind_class4_moderate_2,22,0,1,1,0.0,28855.82693,0,95847.63922,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NY_Z_C&E,2,6876.879045,0.0,1,1
NY_Z_C&E_landbasedwind_class4_moderate_3,22,0,1,1,0.0,7970.636072,0,95847.63922,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NY_Z_C&E,3,6098.078101,0.0,1,1
NY_Z_F_utilitypv_class1_moderate_0_2_1,23,0,1,1,0.0,347595.2081,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NY_Z_F,1,5003.290519,0.0,1,1
NY_Z_F_utilitypv_class1_moderate_0_2_2,23,0,1,1,0.0,203893.6146,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NY_Z_F,2,14047.59217,0.0,1,1
NY_Z_F_utilitypv_class1_moderate_0_2_3,23,0,1,1,0.0,119245.3219,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NY_Z_F,3,22757.50356,0.0,1,1
NY_Z_F_landbasedwind_class4_moderate_1,23,0,1,1,0.0,13605.53897,0,95847.63922,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NY_Z_F,1,9381.007279,0.0,1,1
NY_Z_F_landbasedwind_class4_moderate_2,23,0,1,1,0.0,16786.70124,0,95847.63922,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NY_Z_F,2,10641.28144,0.0,1,1
NY_Z_F_landbasedwind_class4_moderate_3,23,0,1,1,0.0,7668.769693,0,95847.63922,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NY_Z_F,3,14034.9766,0.0,1,1
NY_Z_G-I_utilitypv_class1_moderate_0_2_1,24,0,1,1,0.0,99476.02906,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NY_Z_G-I,1,1722.847439,0.0,1,1
NY_Z_G-I_utilitypv_class1_moderate_0_2_2,24,0,1,1,0.0,116055.9322,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NY_Z_G-I,2,4475.529857,0.0,1,1
NY_Z_G-I_utilitypv_class1_moderate_0_2_3,24,0,1,1,0.0,38040.83177,0,36821.70953,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NY_Z_G-I,3,7100.763401,0.0,1,1
NY_Z_G-I_landbasedwind_class4_moderate_1,24,0,1,1,0.0,5726.624746,0,95847.63922,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NY_Z_G-I,1,4339.739955,0.0,1,1
NY_Z_G-I_landbasedwind_class4_moderate_2,24,0,1,1,0.0,6034.451706,0,95847.63922,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NY_Z_G-I,2,3394.330317,0.0,1,1
NY_Z_G-I_landbasedwind_class4_moderate_3,24,0,1,1,0.0,2503.073598,0,95847.63922,34568.125,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,LandbasedWind_Class4_Moderate_,NY_Z_G-I,3,3460.265518,0.0,1,1
NY_Z_J_offshorewind_class10_moderate_floating_0_1,25,0,1,1,0.0,4944.0,0,273947.625,56095.98976,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,OffShoreWind_Class10_Moderate_floating_0,NY_Z_J,1,0.0,0.0,1,1
NY_Z_K_offshorewind_class10_moderate_floating_0_1,26,0,1,1,0.0,10944.0,0,273947.625,56095.98976,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,OffShoreWind_Class10_Moderate_floating_0,NY_Z_K,1,0.0,0.0,1,1
NY_Z_K_utilitypv_class1_moderate_0_2_1,26,0,1,1,0.0,4703.808686,0,43725.78007,15390.48615,0.0,0.0,None,1.0,0.0,0.0,0.0,0.0,0,0,UtilityPV_Class1_Moderate_0.2,NY_Z_K,1,5044.332867,0.0,1,1
