elec_demand_SE,elec_demand_MIDAT,elec_demand_NE
97367.0,61465.0,29681.0
104305.0,68719.0,33595.0
125659.0,87256.0,43788.0
152291.0,104379.0,51894.0
169693.0,111501.0,54151.0
174590.0,110836.0,52550.0
183117.0,115369.0,54121.0
192926.0,120558.0,56172.0
201302.0,123819.0,57059.0
205933.0,124625.0,56668.0
209713.0,125568.0,56548.0
219211.0,132486.0,60109.0
231303.0,139155.0,63432.0
247181.0,147391.0,67833.0
235225.0,133991.0,61641.0
202036.0,112029.0,50801.0
178077.0,103219.0,47333.0
162356.0,94826.0,44233.0
145953.0,84910.0,39809.0
129088.0,75055.0,35254.0
109214.0,61366.0,30710.0
93906.0,54471.0,27318.0
86845.0,51715.0,26236.0
82769.0,50129.0,25672.0
79706.0,48740.0,25109.0
81357.0,51383.0,26630.0
89614.0,57825.0,30249.0
104690.0,69524.0,36064.0
120124.0,77889.0,40202.0
136135.0,87791.0,45096.0
150359.0,92861.0,47305.0
159450.0,96176.0,48787.0
169337.0,101138.0,51281.0
174854.0,102337.0,51721.0
177488.0,102819.0,51771.0
180375.0,103873.0,52270.0
184635.0,106317.0,53867.0
187818.0,106197.0,54161.0
188798.0,109014.0,56516.0
182495.0,103944.0,54072.0
166697.0,93865.0,49008.0
153950.0,88807.0,46853.0
140419.0,80681.0,42642.0
123210.0,69566.0,36407.0
105936.0,59546.0,30988.0
93024.0,53126.0,27509.0
86087.0,50443.0,26324.0
82134.0,48923.0,25657.0
79013.0,47537.0,24935.0
80511.0,49878.0,26237.0
88152.0,55731.0,29463.0
103286.0,66827.0,35529.0
118818.0,74737.0,39926.0
134572.0,83809.0,45012.0
148487.0,88471.0,47462.0
157529.0,91787.0,49069.0
167716.0,96920.0,51772.0
173423.0,98060.0,52198.0
176256.0,98452.0,52329.0
179475.0,99702.0,52999.0
183831.0,102475.0,54675.0
186934.0,102748.0,54902.0
189530.0,106942.0,57520.0
183217.0,102233.0,55121.0
167647.0,92739.0,50234.0
155122.0,88384.0,48101.0
141779.0,80661.0,43728.0
124491.0,69608.0,37186.0
111208.0,64270.0,32338.0
103138.0,60209.0,29876.0
98166.0,58425.0,28763.0
96081.0,58235.0,28693.0
96409.0,59865.0,29556.0
103731.0,67184.0,33513.0
125292.0,85444.0,43640.0
152272.0,101945.0,52570.0
169534.0,108403.0,55862.0
174340.0,107606.0,55282.0
182698.0,112181.0,57830.0
192768.0,117837.0,60885.0
200828.0,121397.0,62805.0
205213.0,122535.0,63387.0
208698.0,124033.0,64187.0
218281.0,131411.0,68417.0
230460.0,138628.0,72506.0
245800.0,147362.0,77389.0
234854.0,134843.0,70725.0
203119.0,113436.0,58861.0
180166.0,104252.0,53995.0
164627.0,95558.0,49398.0
148209.0,85263.0,43620.0
131428.0,75272.0,38176.0
115096.0,67112.0,33480.0
104828.0,62849.0,31043.0
99681.0,60685.0,29743.0
97372.0,60222.0,29568.0
97578.0,61592.0,30357.0
104826.0,68964.0,34360.0
126491.0,87636.0,44433.0
153304.0,105145.0,53633.0
170490.0,112817.0,57245.0
175136.0,112912.0,57002.0
183394.0,118285.0,59724.0
192671.0,123993.0,62755.0
199857.0,127714.0,64624.0
203485.0,129038.0,65115.0
206341.0,130708.0,65766.0
215431.0,138378.0,70046.0
227254.0,145483.0,74156.0
242524.0,154197.0,79005.0
231052.0,140343.0,72220.0
199251.0,117813.0,60247.0
176864.0,107934.0,55345.0
161785.0,98809.0,50839.0
145610.0,88111.0,45104.0
129092.0,77536.0,39351.0
112465.0,67579.0,34248.0
102589.0,63002.0,31655.0
97560.0,60896.0,30333.0
95501.0,60404.0,30115.0
95812.0,61746.0,30836.0
103018.0,68959.0,34797.0
124366.0,87546.0,44892.0
150901.0,104733.0,54019.0
167231.0,111773.0,57535.0
171229.0,111233.0,57050.0
178997.0,116168.0,59592.0
188496.0,121636.0,62255.0
196318.0,125169.0,63887.0
200203.0,126404.0,64205.0
203111.0,127776.0,64727.0
212442.0,135084.0,68577.0
224591.0,141893.0,72316.0
239667.0,150177.0,76993.0
228462.0,136601.0,69963.0
197066.0,114518.0,58168.0
174964.0,105151.0,53534.0
159966.0,96431.0,49230.0
143714.0,86065.0,43840.0
127188.0,75918.0,38286.0
110771.0,66039.0,32962.0
101109.0,61519.0,30456.0
96078.0,59575.0,29285.0
93985.0,59146.0,29129.0
94388.0,60487.0,29865.0
101596.0,67648.0,33727.0
122800.0,86074.0,43800.0
149448.0,102795.0,52689.0
165366.0,109398.0,55866.0
169442.0,108809.0,54793.0
176947.0,113341.0,56926.0
186698.0,118728.0,59662.0
194442.0,122043.0,61132.0
198738.0,123128.0,61375.0
202370.0,124350.0,61749.0
211994.0,131689.0,65773.0
224745.0,138492.0,69720.0
240173.0,146704.0,74448.0
229262.0,134301.0,67995.0
197662.0,113082.0,56266.0
175504.0,103926.0,51742.0
160414.0,95271.0,47841.0
144048.0,85063.0,42583.0
127413.0,75124.0,37360.0
112281.0,67039.0,32731.0
103121.0,62907.0,30462.0
98005.0,60768.0,29267.0
95422.0,59903.0,28944.0
95143.0,60868.0,29548.0
100814.0,66450.0,32482.0
121495.0,84468.0,42287.0
148048.0,101303.0,50686.0
164970.0,108409.0,53564.0
171750.0,110391.0,53811.0
180085.0,114309.0,55226.0
189263.0,119450.0,57556.0
197178.0,122777.0,58793.0
201779.0,124276.0,59231.0
205743.0,126211.0,59929.0
215429.0,133284.0,63668.0
228224.0,140289.0,67485.0
242302.0,146663.0,71031.0
229295.0,132013.0,63762.0
198340.0,112357.0,53535.0
177272.0,104263.0,49796.0
162375.0,96123.0,46425.0
146926.0,86716.0,42041.0
130802.0,77093.0,37251.0
110585.0,63978.0,32711.0
94991.0,56795.0,28782.0
87147.0,53073.0,27081.0
82594.0,51158.0,26203.0
79485.0,49825.0,25517.0
80845.0,52117.0,26785.0
88167.0,57712.0,29749.0
102855.0,69609.0,35888.0
117206.0,77778.0,39732.0
134740.0,90264.0,46148.0
151061.0,97450.0,49507.0
161431.0,102096.0,51706.0
172144.0,108673.0,54972.0
176665.0,109057.0,54861.0
178618.0,110352.0,55284.0
182614.0,113061.0,56625.0
188378.0,116068.0,58257.0
191940.0,115636.0,57863.0
192622.0,116126.0,59372.0
185611.0,109958.0,56568.0
170887.0,100873.0,52149.0
156994.0,93832.0,48779.0
143586.0,86625.0,45201.0
126615.0,75057.0,38738.0
109540.0,65770.0,33326.0
96067.0,58506.0,29304.0
88124.0,54615.0,27597.0
83485.0,52534.0,26670.0
80302.0,51000.0,25933.0
81346.0,52817.0,26997.0
88046.0,57994.0,29685.0
102469.0,69598.0,35482.0
117173.0,77468.0,38825.0
134655.0,89648.0,44766.0
150997.0,96950.0,47887.0
161499.0,101434.0,49881.0
172714.0,108357.0,53099.0
177806.0,108348.0,52674.0
180435.0,109698.0,52868.0
184673.0,112606.0,54123.0
190178.0,115945.0,55890.0
193611.0,116008.0,55697.0
195154.0,117954.0,57976.0
187339.0,110924.0,55533.0
172350.0,101621.0,51361.0
158504.0,94787.0,48230.0
145204.0,87694.0,44675.0
128272.0,75906.0,38440.0
114155.0,69306.0,34298.0
105833.0,64660.0,31837.0
100435.0,62100.0,30434.0
97399.0,60936.0,29947.0
96435.0,61387.0,30276.0
100924.0,65947.0,32753.0
120191.0,83216.0,42045.0
145685.0,99779.0,50836.0
162646.0,107058.0,54341.0
169969.0,109580.0,55381.0
179300.0,114381.0,57761.0
188766.0,119604.0,60413.0
196825.0,123393.0,62294.0
201562.0,125134.0,63043.0
205764.0,127501.0,64217.0
215309.0,134888.0,68444.0
227508.0,141879.0,72753.0
241114.0,148962.0,76849.0
228140.0,134474.0,69326.0
196256.0,113733.0,58305.0
174729.0,105097.0,54133.0
161663.0,98148.0,50656.0
147033.0,89048.0,45755.0
131334.0,79150.0,40407.0
115094.0,69097.0,34980.0
105028.0,64658.0,32359.0
99807.0,62205.0,30875.0
97022.0,61246.0,30355.0
96701.0,62104.0,30765.0
102358.0,67814.0,33766.0
123212.0,86585.0,43735.0
149846.0,104298.0,53245.0
167136.0,112812.0,57339.0
174023.0,115908.0,58566.0
183128.0,121079.0,60994.0
192571.0,126591.0,63837.0
200941.0,130474.0,65912.0
206386.0,132623.0,66863.0
211306.0,135023.0,68123.0
221586.0,142613.0,72177.0
234394.0,149662.0,76211.0
248699.0,156421.0,79853.0
233923.0,139990.0,71612.0
202065.0,119480.0,60764.0
180016.0,110434.0,56379.0
164908.0,101243.0,51935.0
149155.0,91310.0,46606.0
132566.0,81027.0,41109.0
116320.0,71068.0,35663.0
106257.0,66392.0,32926.0
100952.0,63882.0,31407.0
98172.0,62814.0,30842.0
97824.0,63625.0,31226.0
103535.0,69345.0,34348.0
124124.0,88172.0,44448.0
150485.0,105957.0,54053.0
167468.0,114781.0,58422.0
174525.0,118151.0,60059.0
183464.0,123539.0,62713.0
192760.0,129090.0,65715.0
200889.0,133099.0,67704.0
205499.0,135107.0,68728.0
209869.0,137376.0,69933.0
220343.0,144963.0,73918.0
233195.0,152280.0,77876.0
247592.0,159442.0,81615.0
233460.0,142262.0,73108.0
202145.0,121087.0,62105.0
180392.0,111668.0,57451.0
165146.0,102286.0,52793.0
149256.0,92008.0,47331.0
132758.0,81551.0,41677.0
116420.0,71621.0,36197.0
106285.0,66913.0,33552.0
101010.0,64337.0,32002.0
98267.0,63164.0,31417.0
97987.0,63992.0,31809.0
103641.0,69660.0,34849.0
124298.0,88732.0,44998.0
150552.0,106699.0,54749.0
167232.0,115871.0,59166.0
174133.0,119461.0,60635.0
182877.0,125001.0,63187.0
192153.0,130708.0,66105.0
199973.0,134816.0,67935.0
203691.0,136722.0,68891.0
207148.0,138867.0,70077.0
216509.0,146108.0,74074.0
228722.0,153315.0,77887.0
242699.0,160678.0,81532.0
229964.0,143378.0,72756.0
199304.0,121740.0,61623.0
178070.0,112190.0,57145.0
163267.0,102612.0,52628.0
147619.0,92288.0,47282.0
131479.0,81847.0,41682.0
115625.0,71137.0,35855.0
105690.0,66455.0,33117.0
100579.0,63944.0,31589.0
97923.0,62832.0,31100.0
97686.0,63676.0,31608.0
103382.0,69269.0,34576.0
124176.0,87901.0,44533.0
150549.0,105136.0,53572.0
166922.0,113319.0,57173.0
174055.0,116224.0,58173.0
182548.0,121040.0,60381.0
191579.0,126296.0,63168.0
199273.0,129883.0,64866.0
203609.0,131516.0,65691.0
207567.0,133234.0,66664.0
217233.0,140115.0,70441.0
229938.0,146814.0,74019.0
243947.0,153188.0,77306.0
231045.0,136964.0,69140.0
200000.0,116662.0,58518.0
178864.0,108165.0,54318.0
164075.0,99291.0,50157.0
148723.0,89616.0,45233.0
132866.0,79669.0,40033.0
113185.0,66262.0,34539.0
97771.0,58917.0,30408.0
90054.0,55053.0,28531.0
85432.0,53019.0,27557.0
82390.0,51583.0,26851.0
83814.0,53904.0,28126.0
91392.0,59939.0,31314.0
105859.0,72214.0,38064.0
120634.0,80628.0,42407.0
138220.0,93526.0,49254.0
154982.0,100936.0,52912.0
165199.0,105459.0,55125.0
176159.0,111749.0,58376.0
181228.0,111816.0,58177.0
184215.0,113074.0,58742.0
189165.0,115692.0,60008.0
195433.0,118775.0,61598.0
199882.0,118406.0,61148.0
199473.0,118061.0,61807.0
191244.0,111670.0,58687.0
175489.0,102594.0,54146.0
160991.0,95343.0,50490.0
147163.0,87952.0,46584.0
129936.0,76192.0,39746.0
112422.0,66040.0,34033.0
98682.0,58612.0,29746.0
90645.0,54711.0,27939.0
85763.0,52648.0,26904.0
82414.0,51113.0,26073.0
83475.0,52949.0,27069.0
90092.0,58243.0,29862.0
104701.0,69907.0,35847.0
119276.0,77508.0,39334.0
137107.0,89830.0,45539.0
154064.0,97074.0,48765.0
164613.0,101516.0,50868.0
175896.0,108304.0,54142.0
181218.0,108474.0,53876.0
184609.0,109737.0,54198.0
189691.0,112756.0,55697.0
196232.0,116199.0,57629.0
201431.0,116308.0,57536.0
202823.0,118659.0,59856.0
194140.0,112429.0,57428.0
177752.0,103530.0,53120.0
163264.0,96745.0,49882.0
149080.0,89442.0,45922.0
131358.0,77722.0,39487.0
117897.0,72096.0,35408.0
109547.0,67384.0,32549.0
104154.0,64878.0,31148.0
101201.0,63797.0,30703.0
100851.0,64707.0,31331.0
106485.0,70562.0,34505.0
127680.0,89962.0,44666.0
154930.0,108223.0,54408.0
172885.0,117563.0,59122.0
181270.0,121307.0,60823.0
191633.0,127033.0,63764.0
201488.0,132731.0,66993.0
209710.0,136919.0,69257.0
215561.0,139013.0,70645.0
220998.0,141534.0,72110.0
232003.0,149450.0,76597.0
245942.0,157428.0,80972.0
261807.0,165407.0,85043.0
246673.0,147641.0,76268.0
213219.0,125889.0,65170.0
189960.0,115672.0,60367.0
173574.0,105760.0,55288.0
156650.0,95216.0,49694.0
139379.0,84471.0,43888.0
122722.0,74638.0,39034.0
112072.0,69805.0,36294.0
106447.0,67120.0,34582.0
103377.0,65831.0,33831.0
102794.0,66623.0,34221.0
108180.0,72300.0,37312.0
129414.0,92005.0,47895.0
156295.0,110527.0,58148.0
174216.0,120543.0,63404.0
182672.0,124303.0,65281.0
193125.0,130474.0,68424.0
202915.0,136396.0,71577.0
211423.0,140820.0,73830.0
217345.0,143266.0,75070.0
222779.0,145950.0,76641.0
233878.0,153594.0,81037.0
247723.0,161346.0,85320.0
263563.0,169155.0,88955.0
247935.0,150514.0,79221.0
214544.0,127888.0,67236.0
191168.0,117611.0,61822.0
174541.0,107079.0,56655.0
157510.0,96228.0,50913.0
139973.0,85619.0,45062.0
123241.0,74510.0,38596.0
112407.0,69469.0,35729.0
106625.0,66736.0,33978.0
103439.0,65359.0,33163.0
102703.0,65970.0,33346.0
108115.0,71564.0,36282.0
129442.0,91053.0,46537.0
156469.0,108960.0,55967.0
174508.0,117916.0,60109.0
182784.0,121018.0,61354.0
193369.0,126111.0,63652.0
202959.0,131382.0,66376.0
211496.0,134867.0,68039.0
217442.0,136614.0,68895.0
222930.0,138400.0,69893.0
233800.0,145210.0,73767.0
247909.0,151931.0,77459.0
263645.0,158713.0,80840.0
247175.0,141538.0,72255.0
213433.0,119753.0,60929.0
189827.0,110551.0,56264.0
172805.0,101040.0,51628.0
155746.0,90732.0,46341.0
138540.0,80497.0,40750.0
121014.0,69131.0,34797.0
110566.0,64478.0,32018.0
104941.0,62240.0,30670.0
101916.0,61245.0,30198.0
101270.0,62153.0,30692.0
106635.0,67742.0,33637.0
127726.0,85962.0,43505.0
154385.0,102303.0,52235.0
171713.0,108681.0,55247.0
179398.0,110476.0,55767.0
188959.0,114081.0,57260.0
198377.0,118797.0,59622.0
206340.0,121633.0,60884.0
211888.0,123032.0,61397.0
216912.0,124540.0,62232.0
227194.0,131595.0,66140.0
240013.0,138228.0,70122.0
254431.0,144340.0,73684.0
239032.0,130237.0,66398.0
205927.0,111059.0,56033.0
183185.0,103002.0,51925.0
167609.0,94964.0,48060.0
151217.0,85557.0,43189.0
134506.0,76192.0,38249.0
117619.0,67099.0,33444.0
107382.0,63027.0,31108.0
102023.0,60875.0,29849.0
99249.0,60011.0,29483.0
98841.0,61048.0,30046.0
104224.0,66727.0,33042.0
124391.0,84666.0,42923.0
149806.0,101497.0,51862.0
165344.0,108315.0,55249.0
171494.0,110227.0,56010.0
178941.0,114080.0,57946.0
187134.0,119195.0,60644.0
194360.0,122377.0,62240.0
198605.0,123808.0,62991.0
202093.0,125642.0,63942.0
211487.0,132682.0,67939.0
223700.0,139595.0,71895.0
236988.0,145915.0,75560.0
223630.0,131539.0,68005.0
193436.0,111884.0,57358.0
173098.0,103918.0,53106.0
159034.0,96052.0,49147.0
144082.0,86759.0,44259.0
128488.0,77188.0,39114.0
109673.0,63869.0,33834.0
94591.0,56746.0,29678.0
86981.0,53088.0,27853.0
82628.0,51213.0,26908.0
79794.0,49939.0,26179.0
81141.0,52264.0,27465.0
87926.0,57729.0,30497.0
101915.0,69296.0,36981.0
115151.0,76786.0,41137.0
131556.0,88839.0,47888.0
146388.0,95633.0,51667.0
155819.0,100089.0,54083.0
166095.0,106535.0,57647.0
170404.0,106660.0,57691.0
172594.0,107862.0,58228.0
176820.0,110441.0,59580.0
182458.0,113486.0,61210.0
185752.0,113146.0,60931.0
186471.0,114203.0,61863.0
179950.0,108512.0,59033.0
165786.0,99841.0,54557.0
152461.0,93101.0,50958.0
139580.0,85961.0,46939.0
123080.0,74520.0,40140.0
107114.0,65169.0,34913.0
94006.0,57878.0,30683.0
86422.0,54104.0,28725.0
81969.0,52083.0,27649.0
78967.0,50705.0,26796.0
80020.0,52611.0,27824.0
86360.0,57787.0,30673.0
100274.0,69602.0,37348.0
113860.0,77294.0,41712.0
130321.0,89371.0,48592.0
145850.0,96623.0,52475.0
155709.0,101091.0,54734.0
166759.0,108079.0,58409.0
171857.0,108317.0,58376.0
174669.0,109796.0,59070.0
179236.0,113129.0,60706.0
185637.0,116771.0,62848.0
189557.0,117248.0,63117.0
191199.0,119625.0,64776.0
183885.0,113208.0,61649.0
168833.0,104144.0,57044.0
155153.0,97276.0,53470.0
141908.0,89898.0,49300.0
124788.0,77980.0,42278.0
111962.0,72653.0,37308.0
104154.0,67915.0,34529.0
99068.0,65328.0,32921.0
96580.0,64197.0,32308.0
96528.0,65095.0,32697.0
102383.0,70962.0,35738.0
122986.0,90326.0,45981.0
149471.0,108748.0,55798.0
166453.0,118553.0,60705.0
173235.0,122469.0,62446.0
181798.0,128441.0,65238.0
191127.0,134458.0,68177.0
198908.0,138740.0,70317.0
203928.0,141184.0,71358.0
208319.0,143690.0,72667.0
218523.0,151461.0,76796.0
231499.0,159630.0,80942.0
245890.0,167775.0,85004.0
232765.0,149790.0,75877.0
201964.0,127837.0,64508.0
180242.0,117370.0,59632.0
164939.0,107132.0,54762.0
149060.0,96479.0,49211.0
132530.0,85801.0,43435.0
116715.0,75453.0,37954.0
106419.0,70555.0,35127.0
101027.0,67825.0,33456.0
98297.0,66481.0,32757.0
98055.0,67289.0,33083.0
103867.0,73094.0,36108.0
124730.0,92820.0,46396.0
151744.0,111443.0,56213.0
169630.0,121625.0,61142.0
176956.0,125601.0,62915.0
186164.0,131945.0,65737.0
195909.0,137636.0,68779.0
203846.0,142211.0,70898.0
209043.0,144664.0,72034.0
213560.0,147421.0,73261.0
223907.0,155269.0,77444.0
237099.0,163381.0,81470.0
251934.0,171388.0,85467.0
238962.0,152935.0,76224.0
207494.0,130300.0,64798.0
184811.0,119683.0,59777.0
168904.0,108962.0,54786.0
152726.0,97944.0,49116.0
136008.0,87052.0,43242.0
120028.0,76142.0,37264.0
109566.0,71127.0,34500.0
104123.0,68253.0,32806.0
101265.0,66796.0,32133.0
100900.0,67538.0,32481.0
106536.0,73282.0,35458.0
127739.0,93102.0,45661.0
154840.0,111680.0,55354.0
172764.0,121848.0,59933.0
180968.0,125720.0,61709.0
191508.0,132273.0,64463.0
201449.0,138393.0,67560.0
210073.0,143037.0,69737.0
215835.0,145626.0,70964.0
221235.0,148196.0,72250.0
232229.0,155746.0,76298.0
245758.0,163363.0,80072.0
261372.0,170934.0,83479.0
245853.0,152599.0,74570.0
212482.0,130007.0,63631.0
189485.0,119548.0,58919.0
173179.0,109032.0,54150.0
156397.0,98159.0,48752.0
139106.0,87418.0,43085.0
122275.0,78385.0,38351.0
111656.0,73358.0,35676.0
105899.0,70367.0,33996.0
102908.0,68878.0,33263.0
102337.0,69468.0,33704.0
107698.0,75228.0,36828.0
129057.0,95718.0,47377.0
155860.0,114852.0,57497.0
174037.0,125970.0,62895.0
182592.0,130475.0,65202.0
193061.0,137369.0,68892.0
202600.0,142799.0,72481.0
211034.0,147563.0,75348.0
216792.0,149691.0,76881.0
222088.0,152712.0,78728.0
233279.0,161074.0,83612.0
247410.0,169855.0,88249.0
263371.0,177824.0,92163.0
247163.0,159373.0,81750.0
214076.0,136950.0,69848.0
190823.0,125861.0,64154.0
174111.0,113830.0,58634.0
157048.0,102182.0,52865.0
139932.0,91142.0,46960.0
122893.0,80978.0,42470.0
112372.0,75877.0,39639.0
106556.0,72629.0,37760.0
103452.0,70918.0,36830.0
102761.0,71190.0,37024.0
108062.0,76699.0,40283.0
129271.0,97237.0,51661.0
156104.0,116258.0,62488.0
174236.0,127958.0,69030.0
182698.0,132180.0,71657.0
193193.0,139108.0,73524.0
202656.0,144313.0,76707.0
211355.0,149079.0,79378.0
217357.0,151823.0,80567.0
222676.0,155327.0,82426.0
233581.0,164211.0,86884.0
247865.0,173248.0,92170.0
263853.0,181169.0,97273.0
247223.0,161537.0,85908.0
213912.0,139184.0,73885.0
190496.0,128147.0,68081.0
173443.0,115292.0,61349.0
156475.0,103157.0,54910.0
139367.0,91940.0,49002.0
118651.0,75994.0,41550.0
102624.0,68059.0,36984.0
94264.0,63436.0,34670.0
89224.0,60593.0,33008.0
85800.0,58441.0,31716.0
86909.0,60674.0,32974.0
94934.0,68391.0,37055.0
109755.0,81470.0,44832.0
125321.0,92121.0,50296.0
144073.0,105840.0,57714.0
162026.0,115096.0,62102.0
172121.0,119755.0,64705.0
183645.0,126910.0,68482.0
189438.0,128087.0,68836.0
193018.0,130624.0,69928.0
198282.0,134330.0,71658.0
204609.0,138457.0,73404.0
209181.0,139006.0,72841.0
206936.0,135823.0,71671.0
197534.0,127420.0,67395.0
180956.0,116440.0,61775.0
165671.0,106920.0,57581.0
151209.0,97853.0,53015.0
133482.0,85281.0,45947.0
116291.0,73894.0,39957.0
102489.0,66263.0,35614.0
94119.0,61841.0,33282.0
89196.0,59215.0,31817.0
85761.0,57041.0,30676.0
86552.0,58915.0,31548.0
93753.0,65249.0,34630.0
107762.0,77635.0,41512.0
122710.0,87206.0,46119.0
140986.0,100242.0,52856.0
158733.0,108729.0,56533.0
169072.0,112920.0,58747.0
180962.0,120033.0,61953.0
186898.0,120494.0,61581.0
190247.0,122130.0,62040.0
195381.0,125168.0,63475.0
202180.0,128828.0,65457.0
207427.0,128799.0,65816.0
206597.0,129640.0,67208.0
197420.0,121279.0,63323.0
181202.0,110903.0,58366.0
165967.0,102824.0,54590.0
151582.0,94741.0,50343.0
133848.0,82498.0,43341.0
119578.0,74861.0,36332.0
111093.0,70129.0,33613.0
105441.0,67342.0,32213.0
102565.0,66099.0,31698.0
102167.0,66781.0,32168.0
107745.0,72490.0,35157.0
129037.0,92290.0,45006.0
155560.0,110474.0,53868.0
173149.0,119873.0,57095.0
181117.0,123433.0,57835.0
191317.0,129171.0,59671.0
200798.0,134945.0,62026.0
209069.0,138758.0,63331.0
214586.0,140656.0,63704.0
219536.0,142754.0,64240.0
229912.0,149765.0,67865.0
243242.0,156794.0,71598.0
258335.0,163864.0,74974.0
242487.0,145996.0,67330.0
209462.0,123553.0,56900.0
186452.0,113765.0,52897.0
170255.0,104004.0,48916.0
153548.0,93513.0,44060.0
136825.0,83165.0,39057.0
119845.0,73389.0,34566.0
109614.0,68636.0,32083.0
104127.0,65937.0,30753.0
101257.0,64724.0,30374.0
100938.0,65653.0,31010.0
106584.0,71363.0,34127.0
127324.0,90769.0,44175.0
153596.0,108893.0,53508.0
170635.0,118203.0,57285.0
177804.0,121650.0,58411.0
187213.0,127341.0,60800.0
196455.0,133164.0,63671.0
204657.0,137447.0,65565.0
209848.0,139665.0,66579.0
214458.0,142202.0,67682.0
224629.0,149625.0,71757.0
237476.0,157030.0,75525.0
251972.0,164469.0,78937.0
238043.0,146650.0,70656.0
205596.0,124419.0,59747.0
183086.0,114568.0,55342.0
167571.0,104533.0,50754.0
151477.0,93947.0,45466.0
134805.0,83496.0,40142.0
119353.0,72743.0,34849.0
109088.0,67980.0,32395.0
103741.0,65385.0,30951.0
100949.0,64160.0,30450.0
100743.0,64943.0,30927.0
106568.0,70600.0,33933.0
127426.0,89550.0,43779.0
153886.0,106924.0,52929.0
171141.0,115327.0,56508.0
178448.0,118322.0,57407.0
188232.0,123431.0,59667.0
197954.0,128825.0,62330.0
206322.0,132787.0,63973.0
212032.0,134915.0,64723.0
216665.0,137182.0,65768.0
226687.0,144570.0,69861.0
239210.0,151754.0,73843.0
253784.0,158588.0,77360.0
239598.0,141738.0,69486.0
207335.0,120972.0,58823.0
184970.0,112034.0,54656.0
169350.0,102480.0,50476.0
153034.0,92344.0,45291.0
136270.0,82154.0,39998.0
120084.0,72593.0,34874.0
109678.0,67860.0,32307.0
104309.0,65341.0,30907.0
101487.0,64196.0,30441.0
101223.0,65153.0,30962.0
106808.0,71006.0,34004.0
127946.0,89910.0,43954.0
154376.0,107684.0,53109.0
172017.0,116658.0,56739.0
179935.0,119949.0,57687.0
190113.0,125479.0,59982.0
199858.0,131207.0,62774.0
208434.0,135357.0,64605.0
214343.0,137492.0,65485.0
219591.0,139872.0,66561.0
230360.0,147362.0,70467.0
243854.0,154749.0,74280.0
259172.0,161892.0,77798.0
243162.0,144748.0,69902.0
210436.0,123806.0,59418.0
187611.0,114390.0,55257.0
171415.0,104596.0,51038.0
154804.0,94238.0,45927.0
137871.0,83890.0,40594.0
121506.0,74859.0,35470.0
111091.0,70037.0,32873.0
105300.0,67344.0,31477.0
102288.0,66043.0,31023.0
101777.0,66846.0,31613.0
107196.0,72576.0,34680.0
128401.0,92150.0,44558.0
155024.0,110603.0,53717.0
173182.0,120713.0,57460.0
181325.0,124748.0,58508.0
191572.0,131086.0,60782.0
201144.0,136895.0,63468.0
209788.0,141505.0,65303.0
215961.0,144085.0,66198.0
221655.0,146928.0,67358.0
233250.0,154819.0,71420.0
247933.0,162836.0,75493.0
264735.0,170709.0,79240.0
248845.0,151836.0,71081.0
215503.0,129408.0,60270.0
191614.0,118893.0,55986.0
174441.0,108030.0,51687.0
157320.0,97085.0,46537.0
140083.0,86358.0,41197.0
119227.0,71628.0,36157.0
103400.0,63911.0,31929.0
94845.0,59655.0,29920.0
89832.0,57176.0,28754.0
86339.0,55523.0,27892.0
87408.0,57767.0,29143.0
95615.0,64814.0,32535.0
110426.0,77747.0,39666.0
126025.0,87551.0,44603.0
144982.0,101128.0,51831.0
163242.0,109719.0,55882.0
173637.0,114613.0,58303.0
185235.0,121610.0,61823.0
191097.0,122240.0,61788.0
194520.0,123844.0,62517.0
199858.0,126641.0,64020.0
206923.0,130214.0,65823.0
212370.0,130613.0,65639.0
209840.0,128181.0,65528.0
200186.0,119726.0,62102.0
183272.0,109362.0,57127.0
167478.0,101167.0,53296.0
152735.0,92822.0,49021.0
134884.0,80696.0,42011.0
116881.0,69739.0,35452.0
102950.0,62071.0,31290.0
94490.0,57812.0,29210.0
89559.0,55437.0,28045.0
86034.0,53642.0,27102.0
86746.0,55408.0,28066.0
93658.0,60854.0,30898.0
107639.0,72804.0,37304.0
122193.0,81464.0,41387.0
140607.0,94401.0,48177.0
158685.0,102234.0,51912.0
169377.0,106867.0,54173.0
181287.0,113751.0,57684.0
186926.0,113854.0,57549.0
189810.0,115299.0,58065.0
194452.0,117995.0,59487.0
200932.0,121424.0,61302.0
205785.0,121736.0,61168.0
205362.0,123377.0,62850.0
195771.0,115729.0,59987.0
179513.0,106234.0,55535.0
164619.0,98861.0,52099.0
150447.0,91207.0,48129.0
132936.0,79105.0,41326.0
118465.0,72927.0,36561.0
109653.0,67938.0,33523.0
104260.0,65386.0,32029.0
101639.0,64352.0,31573.0
101343.0,65213.0,32049.0
107193.0,71309.0,35275.0
128187.0,90600.0,45435.0
153684.0,107945.0,54663.0
169983.0,116873.0,59086.0
177528.0,120600.0,60760.0
189178.0,128313.0,64511.0
199366.0,133795.0,67382.0
208237.0,138502.0,69719.0
214342.0,140590.0,70762.0
219555.0,143329.0,72127.0
230497.0,150859.0,76246.0
243702.0,158317.0,80136.0
259225.0,166598.0,84386.0
243580.0,147600.0,74756.0
209328.0,124926.0,63114.0
186947.0,116129.0,58937.0
171019.0,105886.0,53927.0
153192.0,94126.0,47700.0
