MIDAT_conventional_hydroelectric_1,NE_conventional_hydroelectric_1,SE_conventional_hydroelectric_1
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203828663,0.514942377,0.154725838
0.203592225,0.514650706,0.154726524
0.203304674,0.514358413,0.154730059
0.203069196,0.51410838,0.154729447
0.202774694,0.513808822,0.154699864
0.202530502,0.513517151,0.154737164
0.202251665,0.513254137,0.154707887
0.202015227,0.512966561,0.154707275
0.201729387,0.512673247,0.154710504
0.201485195,0.512395985,0.15471119
0.201199407,0.51210267,0.154710884
0.200955215,0.511809731,0.154681301
0.20066762,0.511549751,0.154680689
0.200438177,0.511289027,0.154689018
0.200152345,0.510979175,0.154721217
0.199908197,0.510685861,0.154691941
0.199664006,0.510422847,0.154691329
0.199378218,0.510153805,0.154663044
0.199134026,0.509854247,0.154662432
0.198861179,0.509581585,0.154662125
0.198610037,0.509290935,0.154665355
0.1983312,0.509002713,0.154702654
0.198087008,0.508740345,0.154673071
0.197792506,0.508439766,0.154672765
0.197557028,0.508148095,0.154643183
0.197284182,0.507876455,0.15467668
0.19703999,0.507588232,0.154647097
0.196745488,0.507295939,0.154646485
0.19651001,0.507026929,0.154647477
0.196222459,0.506734636,0.154654508
0.195946844,0.506482274,0.154653896
0.195682712,0.506218239,0.154657125
0.19543852,0.505927589,0.154658117
0.195143974,0.50562701,0.154628534
0.194899827,0.505334717,0.154627922
0.194620945,0.505077066,0.154598339
0.194369847,0.504777144,0.154635945
0.194098666,0.504475918,0.154668145
0.193854519,0.504212529,0.154638562
0.193575638,0.503925974,0.15463795
0.193324539,0.503634303,0.154609665
0.193080348,0.503362663,0.154609359
0.192801511,0.503061437,0.154579776
0.192565072,0.502770788,0.154611976
0.192277521,0.502530028,0.154649275
0.19203333,0.502237735,0.154619999
0.191747542,0.50194442,0.154619387
0.19150335,0.501665491,0.154589804
0.191215799,0.501373198,0.15459049
0.190988075,0.501113218,0.154594025
0.190700524,0.50085085,0.154593413
0.190456332,0.500559179,0.15456383
0.19016183,0.500249702,0.154601129
0.189926352,0.499992052,0.154600823
0.189638757,0.499698737,0.154571241
0.189409314,0.499408088,0.15460344
0.189123482,0.499107508,0.154575155
0.188879335,0.498835222,0.154574543
0.188591739,0.498564536,0.154545267
0.188340641,0.498273886,0.154544655
0.18806176,0.498010498,0.154552983
0.187832317,0.497709918,0.154585183
0.18753777,0.497425007,0.154584877
0.187302337,0.497151699,0.154555294
0.187014742,0.496859406,0.15455598
0.186763643,0.496566091,0.154526397
0.186521162,0.496298102,0.154558903
0.186257029,0.496010526,0.15452932
0.186012838,0.495734889,0.15456662
0.185718336,0.495472522,0.154537037
0.185474144,0.49518085,0.154536425
0.185195307,0.494903922,0.154536119
0.184944164,0.494640533,0.154540646
0.184671318,0.494347593,0.154540034
0.18443584,0.494046649,0.154510451
0.184141338,0.493777017,0.154546759
0.183897146,0.493489441,0.154518474
0.183609551,0.493196126,0.154517862
0.183367167,0.49290483,0.154521091
0.183094276,0.492632169,0.154520785
0.182850129,0.492332611,0.154521471
0.182546775,0.492045035,0.154491888
0.182295677,0.491784311,0.154491276
0.182008081,0.49149035,0.154498307
0.181763934,0.491197035,0.15453211
0.181492806,0.490942402,0.154502528
0.181248659,0.490649088,0.154501916
0.180961063,0.490384391,0.154501303
0.180718679,0.490120356,0.154473325
0.180474487,0.489822442,0.154472713
0.180186936,0.489525593,0.154475942
0.179950498,0.489262204,0.154511943
0.179671661,0.488969911,0.154483964
0.179427469,0.48867824,0.154483352
0.179132967,0.488413699,0.15445377
0.178890486,0.488111112,0.154453158
0.178611649,0.487818819,0.154486655
0.178382162,0.487557073,0.154457378
0.178087616,0.487263759,0.154456766
0.177852182,0.486986184,0.154463797
0.177564587,0.486692869,0.154464483
0.177313488,0.486422872,0.154468018
0.177025893,0.486129558,0.154467406
0.176805164,0.485843003,0.154437823
0.176510618,0.485571703,0.154438509
0.176266471,0.485281053,0.154438203
0.175987589,0.485006063,0.15440862
0.175736491,0.484742674,0.154477434
0.175448896,0.484450498,0.154449149
0.175219453,0.484156537,0.154448843
0.174940571,0.483894169,0.15441926
0.174689473,0.483600855,0.154418648
0.174401878,0.483317823,0.154390363
0.174166444,0.483052907,0.154422563
0.173930006,0.482758947,0.154458871
0.173642455,0.482466654,0.154429288
0.173398263,0.482204908,0.154429974
0.173112475,0.48190908,0.154400391
0.172868284,0.481608501,0.154400085
0.172580688,0.481346134,0.154403314
0.172353009,0.481053816,0.154404
0.172065413,0.480760502,0.154374417
0.171821266,0.480464674,0.154410725
0.171533671,0.48019402,0.154410112
0.171292996,0.479903371,0.154381828
0.171005401,0.479637006,0.154414027
0.170775958,0.479397268,0.154384445
0.170481412,0.479096689,0.154384139
0.170245978,0.478796766,0.154355854
0.169958383,0.478533377,0.154355242
0.169707285,0.478239416,0.154391243
0.169428403,0.477954505,0.154394778
0.169174488,0.477683851,0.154395464
0.168879942,0.477382286,0.154365881
0.168635795,0.477088971,0.154365269
0.168356913,0.476833339,0.154335993
0.168105815,0.476540024,0.154336678
0.16781822,0.476239445,0.154339907
0.167597491,0.475977078,0.154375909
0.167353299,0.475676134,0.154375297
0.167058753,0.475405823,0.154347318
0.166814605,0.475142434,0.154346706
0.166535724,0.474842877,0.154349935
0.166284626,0.474578802,0.154349323
0.166011735,0.474276215,0.154321344
0.165776302,0.474018939,0.154320732
0.165481755,0.47371836,0.154327763
0.165237608,0.47342771,0.154327151
0.164950013,0.473164321,0.154360955
0.164707628,0.472877767,0.154331372
0.164434737,0.472576823,0.15433076
0.16419059,0.472305522,0.154301177
0.163902995,0.47201323,0.154301863
0.16366232,0.471736806,0.1543092
0.163374725,0.47148182,0.1543414
0.163130578,0.471179232,0.154311817
0.16285945,0.470879028,0.154312503
0.162615303,0.470615639,0.154312197
0.162327707,0.470330728,0.154282614
0.162076609,0.470037414,0.154282002
0.161797728,0.469757487,0.154286529
0.16155358,0.469464548,0.154322836
0.161273739,0.469200473,0.154293254
0.161038261,0.468943844,0.154292642
0.160794113,0.468650529,0.154264357
0.160506518,0.468350972,0.154264051
0.16025542,0.468049381,0.15429625
0.159976538,0.467808621,0.154266668
0.159747096,0.467516328,0.154267353
0.159452549,0.467223014,0.154274384
0.159217116,0.466955025,0.154274078
0.158929521,0.466651791,0.154244496
0.158678422,0.466365237,0.154277993
0.158390827,0.466103491,0.154277381
0.158170098,0.465810176,0.154248104
0.157875552,0.465510619,0.154247492
0.157631404,0.46524723,0.154219207
0.157352523,0.464952399,0.154288021
0.157108375,0.464659085,0.154258744
0.156813829,0.464389453,0.154258132
0.156584386,0.464096138,0.154229847
0.156305505,0.463855714,0.154229235
0.156031645,0.463582406,0.154228623
0.155744049,0.463289091,0.154232158
0.155499858,0.462989533,0.154232844
0.15521407,0.462727788,0.154239875
0.154984583,0.462441233,0.154239263
0.154697032,0.462137999,0.154209986
0.154454603,0.461845706,0.154210672
0.154210455,0.461576696,0.154213901
0.15392286,0.46128912,0.154213289
0.153671762,0.460996827,0.154212983
0.153407585,0.460732792,0.154221312
0.153163438,0.460432869,0.1542207
0.152875842,0.46014918,0.154191117
0.152633458,0.459892551,0.154223317
0.152345862,0.45960088,0.154195338
0.152101715,0.459306919,0.154194726
0.151821873,0.459028014,0.154165143
0.15158644,0.458740438,0.154164531
0.151298845,0.458477385,0.154202136
0.151047746,0.458213996,0.154205365
0.150768865,0.457921703,0.154204753
0.150524717,0.457620477,0.154175171
0.150244876,0.457355197,0.154176162
0.150000684,0.457062904,0.15414658
0.149721847,0.45676959,0.154145968
0.149477655,0.456507222,0.154149197
0.149183153,0.456224531,0.154186496
0.148938962,0.455928703,0.15418619
0.148674829,0.455635389,0.154156607
0.148425397,0.455373021,0.154155995
0.148181249,0.455074085,0.154160522
0.147902368,0.454785863,0.154160216
0.14765127,0.454523495,0.154130633
0.147363674,0.454222551,0.154130021
0.147134232,0.453930258,0.154167321
0.146848399,0.453659605,0.154138044
0.146604252,0.453372404,0.154170244
0.146316657,0.453108329,0.154140661
0.146081223,0.452835667,0.154141347
0.145786677,0.452543374,0.15411207
0.145557234,0.452265424,0.154111458
0.145269639,0.452004053,0.154081875
0.145027254,0.451710739,0.154151987
0.144739659,0.451409173,0.154151374
0.144495467,0.451145784,0.154122098
0.144209679,0.450852586,0.154121486
0.143980192,0.450559647,0.154093201
0.143692641,0.450296258,0.154092589
0.143441498,0.450003965,0.154096124
0.143162661,0.449701495,0.154132126
0.14291847,0.449409202,0.154103841
0.142599495,0.449145813,0.154103229
0.142378722,0.448851852,0.154102922
0.142091171,0.448578093,0.15407334
0.14184698,0.448303905,0.154106837
0.141595881,0.448039208,0.154077255
0.141317,0.447747537,0.154076642
0.141072852,0.447484523,0.15408398
0.140794721,0.447191209,0.154084665
0.140550573,0.446897389,0.154055083
0.140271692,0.446626371,0.154087282
0.140020594,0.446333056,0.154086976
0.139732998,0.446040117,0.154058691
0.139497565,0.445782466,0.154058079
0.139217723,0.445484552,0.154028497
0.138973532,0.445181964,0.154064804
0.138685981,0.444919597,0.154069331
0.138450503,0.444642527,0.154068719
0.138156001,0.444349329,0.154039136
0.137926514,0.444086962,0.154038524
0.137647677,0.443784374,0.154039516
0.137396534,0.443492081,0.154042745
0.137108983,0.443205502,0.154042133
0.136864791,0.44293587,0.154049164
0.136579003,0.442670152,0.154050156
0.136349516,0.442376837,0.154020573
0.136061965,0.442106841,0.154019961
0.135819536,0.441819264,0.154052161
0.135531985,0.44151906,0.154024182
0.135287794,0.441257315,0.15402357
0.135043646,0.440965022,0.153993987
0.134772519,0.440685063,0.154029989
0.134528371,0.440422696,0.154001704
0.134240776,0.440123114,0.15403421
0.133989677,0.439829799,0.154004627
0.133710796,0.439567432,0.154004015
0.133466649,0.439279855,0.1540047
0.133188517,0.438972668,0.153975424
0.13295304,0.438708633,0.154011425
0.132665489,0.43841634,0.154014655
0.132414346,0.438123025,0.15401534
0.132126795,0.437867018,0.153986064
0.131891317,0.437558188,0.153985452
0.13161152,0.437291823,0.153955869
0.131367328,0.43699953,0.153956555
0.131088491,0.436760414,0.15398906
0.130844299,0.436468121,0.153996091
0.130549797,0.436167541,0.153995479
0.130305606,0.435894233,0.153967194
0.130041473,0.435603584,0.153966582
0.12979033,0.435316007,0.153937306
0.129502779,0.435046375,0.153969505
0.129242829,0.434754704,0.15394122
0.128948327,0.434452492,0.153940608
0.128704136,0.434194841,0.153976916
0.128474693,0.433901527,0.153947333
0.128188861,0.433603612,0.153980831
0.127944713,0.433340223,0.153951248
0.127657118,0.433055548,0.153950942
0.12742164,0.432767325,0.153921359
0.127127138,0.432506601,0.153922045
0.126897651,0.432206022,0.153892462
0.1266101,0.431941326,0.153961276
0.126367671,0.431683675,0.15396097
0.12608012,0.431382085,0.153932685
0.125835929,0.431089792,0.153932073
0.125543137,0.430789212,0.15390249
0.125322364,0.430526845,0.153902184
0.125034813,0.430240912,0.153906711
0.12478367,0.4299387,0.153906099
0.124504833,0.429668046,0.1539421
0.124260641,0.429376375,0.153912824
0.12397309,0.429100973,0.15391351
0.123736652,0.428843322,0.153883927
0.123457815,0.428550383,0.153916127
0.123213623,0.428242174,0.153886544
0.122919121,0.427979807,0.153887536
0.122683644,0.42769223,0.153894567
0.122439496,0.427398916,0.153893955
0.122159655,0.427137545,0.153893342
0.121915463,0.426827693,0.153898175
0.121636626,0.426562997,0.153897563
0.121385483,0.426305346,0.153867981
0.121097932,0.426014697,0.153867368
0.120862454,0.425721382,0.15383939
0.120589608,0.425441831,0.153875391
0.120338465,0.425171145,0.15387862
0.120050914,0.424879474,0.153878008
0.119815437,0.424587181,0.153878694
0.119520935,0.424316527,0.153849417
0.119276743,0.424023588,0.153848805
0.119003897,0.423728382,0.153852034
0.118761468,0.423466015,0.15385272
0.118473917,0.4231727,0.153860057
0.118231435,0.422873764,0.153859445
0.117945647,0.422616489,0.153829862
0.117701456,0.422313901,0.153830548
0.117428609,0.422021608,0.153863054
0.117177466,0.421759863,0.153833471
0.116898629,0.421477196,0.153832859
0.116654438,0.42121657,0.153804574
0.116366842,0.420953181,0.153840882
0.116124458,0.420653258,0.153811299
0.115870499,0.420352679,0.153843499
0.115582948,0.420090311,0.153815214
0.115331805,0.419802089,0.153814602
0.115052968,0.419511439,0.153814296
0.114808776,0.419238778,0.153784713
0.114514274,0.418938198,0.153785399
0.114293501,0.418651643,0.153825242
0.11400595,0.418359326,0.153824936
0.113754807,0.418096959,0.153795353
0.113467256,0.417803644,0.153796039
0.113231779,0.417511704,0.153795426
0.112944228,0.417255697,0.15376615
0.112707789,0.416963404,0.153798349
0.112428952,0.416669443,0.153806678
0.112184761,0.416407697,0.153806066
0.111890259,0.416132202,0.153776484
0.111646067,0.415838887,0.153776178
0.11136723,0.41557652,0.153747893
0.111130792,0.415284202,0.153780092
0.110843241,0.414984644,0.15377948
0.110600759,0.414717721,0.153750204
0.110314927,0.414424406,0.153787503
0.11007078,0.414133757,0.15375792
0.109783184,0.413869721,0.153757308
0.109562456,0.413592793,0.153760843
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
0.109311313,0.413299478,0.153761529
